epoch,train_loss,val_mse,val_loss_mask_mse,grad_norm_mean,grad_norm_max,clipped_batches,n_batches,clip_fraction,epoch_seconds,is_best
1,0.10745905918734414,0.08506180114746094,0.08518089934318296,0.2097647485407916,0.8020555973052979,0,55,0.0,1215.6555247500073,True
2,0.08491583218744823,0.0843487050374349,0.08439596360729587,0.04312414941377938,0.11988174915313721,0,55,0.0,1273.2927876249887,True
3,0.08442788276502064,0.08429988098144531,0.08429097427860383,0.04530298902060498,0.1440022587776184,0,55,0.0,1309.3643057920272,True
4,0.08414349228143692,0.08444047546386718,0.08438234390751008,0.04286232412877408,0.138678640127182,0,55,0.0,1319.5889047500677,False
5,0.08379439399923597,0.08446480102539063,0.08435360127110635,0.04959788566497578,0.145918607711792,0,55,0.0,1313.6592276670272,False
6,0.08365710133314133,0.08333415222167968,0.08320217698620212,0.05518984883515672,0.1603141725063324,0,55,0.0,1319.5771471670596,True
7,0.08325413143634797,0.08300942789713542,0.08281609664424773,0.054596512239765034,0.13472270965576172,0,55,0.0,1318.8462187080877,True
8,0.08324978446108955,0.08317649332682292,0.08296058162566154,0.06152987864969129,0.16928617656230927,0,55,0.0,1300.7448085420765,False
9,0.0832244633606502,0.08318580373128255,0.08289021695044733,0.05779465148225427,0.2707217335700989,0,55,0.0,1291.1847026250325,False
10,0.08290181342193059,0.08276514383951823,0.08243619168189265,0.06489756517958913,0.1526482254266739,0,55,0.0,1300.0427620830014,True
11,0.08267655853714262,0.0828443369547526,0.08246915115848664,0.06147475638850169,0.18346835672855377,0,55,0.0,1301.1408495410578,False
12,0.08241373313324792,0.08327560679117839,0.08285638230846774,0.05670768728649074,0.1716512143611908,0,55,0.0,1286.5338924159296,False
13,0.08224399885960988,0.08192790985107422,0.0815369853358115,0.06028563685037873,0.17608384788036346,0,55,0.0,1288.1400462910533,True
14,0.0820727458000183,0.08234793701171875,0.08190545851184476,0.05324645463631234,0.16231705248355865,0,55,0.0,1301.2038606249262,False
15,0.08250468024185725,0.08196177876790364,0.08154838266680317,0.07303464365276423,0.2748037874698639,0,55,0.0,1311.70570308296,False
16,0.08185081493854522,0.08140770365397136,0.0809944339875252,0.052103504534302784,0.16586579382419586,0,55,0.0,1315.9452516669407,True
17,0.08181801718473435,0.08150167439778645,0.08103997704290575,0.06799662029370665,0.2036089152097702,0,55,0.0,1309.4969747080468,False
18,0.08130293113844736,0.08150853373209635,0.08099529881631175,0.05929785649376837,0.21525366604328156,0,55,0.0,1311.8123464169912,False
19,0.08117741591589792,0.08085685831705729,0.08037502953314012,0.06508755849843675,0.2174411118030548,0,55,0.0,1315.0221319160191,True
20,0.0814908093214035,0.08302121276855469,0.08237182124968498,0.07944416977803816,0.20557813346385956,0,55,0.0,1325.7357298749266,False
