run_seed,model,split,case_type,sequence_id,n_metric_steps,n_events,n_nonevents,n_drift_steps,n_revision_steps,mse,mae,final_mse,final_mae,event_mse,event_mae,nonevent_mse,nonevent_mae,drift_nonevent,drift_post_best,revision_gain,event_abs_err_lag_m2,best_abs_err_lag_m2,event_abs_err_lag_m1,best_abs_err_lag_m1,event_abs_err_lag_0,best_abs_err_lag_0,event_abs_err_lag_1,best_abs_err_lag_1,event_abs_err_lag_2,best_abs_err_lag_2,event_abs_err_lag_3,best_abs_err_lag_3,event_abs_err_lag_4,best_abs_err_lag_4,event_abs_err_lag_6,best_abs_err_lag_6,event_abs_err_lag_8,best_abs_err_lag_8,event_abs_err_lag_12,best_abs_err_lag_12,event_abs_err_lag_16,best_abs_err_lag_16,alpha_event,alpha_nonevent,alpha_contrast,event_alpha_lag_m2,best_alpha_lag_m2,event_alpha_lag_m1,best_alpha_lag_m1,event_alpha_lag_0,best_alpha_lag_0,event_alpha_lag_1,best_alpha_lag_1,event_alpha_lag_2,best_alpha_lag_2,event_alpha_lag_3,best_alpha_lag_3,event_alpha_lag_4,best_alpha_lag_4,event_alpha_lag_6,best_alpha_lag_6,event_alpha_lag_8,best_alpha_lag_8,event_alpha_lag_12,best_alpha_lag_12,event_alpha_lag_16,best_alpha_lag_16
1952804984,qslstm_log,extrapolation,iid,2000000,62,2,60,59,2,0.13237608774881618,0.35160870922188603,0.15857315355299328,0.3982124477624893,0.12244622433466568,0.347168393433094,0.13270708319595453,0.3517567197481791,0.01508008221448478,0.007163013517856598,0.015248328447341919,0.20086926221847534,0.30109351873397827,0.20255357027053833,0.28913629055023193,0.347168393433094,0.3909899741411209,0.35172054916620255,0.4107275754213333,0.3579692617058754,0.42282797396183014,0.36724478751420975,0.4333960562944412,0.3604346588253975,0.43173302710056305,0.4160190373659134,0.42131049931049347,0.43091778457164764,0.42843951284885406,0.4333289712667465,0.42929722368717194,0.42132405936717987,0.4227345734834671,0.04740155301988125,0.06939155192424853,-0.021989998904367286,0.05238230526447296,0.04474304988980293,0.052092019468545914,0.05064963921904564,0.04740155301988125,0.0446690134704113,0.04993771016597748,0.05068151652812958,0.04707196168601513,0.04742789268493652,0.04619946703314781,0.04765588417649269,0.04616040363907814,0.04167116805911064,0.04748637415468693,0.04429123178124428,0.047262029722332954,0.04686817526817322,0.04428650811314583,0.040330611169338226,0.039030469954013824,0.036142315715551376
1952804984,qslstm_log,extrapolation,iid,2000001,62,7,55,55,6,0.023611231737613942,0.1479371617878637,0.02762529706432648,0.16620859503746033,0.024615878114143643,0.14781257935932704,0.023483367653328344,0.14795301773331382,0.009814700755206022,0.003750393788019816,0.015578821301460266,0.18088435530662536,0.14591756463050842,0.18167608976364136,0.14501002430915833,0.14781257935932704,0.16013216972351074,0.11711119328226362,0.15755856037139893,0.11039408189909798,0.15980413556098938,0.11606169172695704,0.16206660866737366,0.13199123314448766,0.15723183751106262,0.15043748702321733,0.1620572805404663,0.16099023818969727,0.15869852900505066,0.2011511574188868,,0.11180312434832256,,0.14693362345652922,0.05899468765340068,0.08793893580312853,0.11456583179533482,0.025652652606368065,0.1457481232161323,0.02530820481479168,0.14693362345652922,0.02479998953640461,0.11581230615930897,0.024864770472049713,0.09523271742675986,0.024538351222872734,0.08792107020105634,0.02496718429028988,0.08604585592235837,0.02457300014793873,0.08949317995991025,0.024323178455233574,0.07599667033978871,0.023803414776921272,0.08300449171413977,,0.04393365730841955,
1952804984,qslstm_log,extrapolation,iid,2000002,62,5,57,56,5,0.11120694837644483,0.29613372890819467,0.21121857751886464,0.4595852233469486,0.1290958923846523,0.32835897877812387,0.1096377427616898,0.2933069526038149,0.011962354183197021,0.00556816577911377,0.08455203771591187,0.20679085748270154,0.16319090127944946,0.2699313346296549,0.15026140213012695,0.32835897877812387,0.49839476123452187,0.2567601688206196,0.4855891205370426,0.26462161615490915,0.47570404782891273,0.26808480098843573,0.46924782171845436,0.2528867907822132,0.46752915158867836,0.2684308417141438,0.4685012437403202,0.2564955957233906,0.45280883088707924,0.19816322401165962,0.45606133714318275,0.19162688925862312,0.46259984746575356,0.18726318702101707,0.0704641182367739,0.11679906878424318,0.21065416187047958,0.05401796102523804,0.22330513522028922,0.0459393672645092,0.18726318702101707,0.046187128871679306,0.16268518939614296,0.039708297699689865,0.12791937813162804,0.034976374357938766,0.10444549396634102,0.03264618292450905,0.10644689947366714,0.030985012650489807,0.08760240748524666,0.03316624090075493,0.09372893199324608,0.039034705609083176,0.08322001472115517,0.03318732604384422,0.06346335746347904,0.03088531456887722
1952804984,qslstm_log,extrapolation,iid,2000003,62,2,60,60,1,0.14730927128792923,0.3811050182388675,0.1409554464693597,0.3754403367638588,0.08409089554147212,0.2538074143230915,0.1494165504794778,0.3853482717027267,0.014894706010818482,0.011258004075389797,0.12367761135101318,0.11354804039001465,0.11354804039001465,0.3430081605911255,0.3430081605911255,0.2538074143230915,0.39406678825616837,0.40867872908711433,0.4743492975831032,0.4520069435238838,0.5099470987915993,0.46666938811540604,0.4589894786477089,0.4866415336728096,0.46333596855401993,0.42717013508081436,0.3910043016076088,0.3986320421099663,0.40625978261232376,0.3940053656697273,0.3736392632126808,0.4004069045186043,0.4022500589489937,0.27094583958387375,0.05125216227024794,0.21969367731362582,0.37444278597831726,0.37444278597831726,0.23374123871326447,0.23374123871326447,0.27094583958387375,0.16744889318943024,0.190137080848217,0.14653292298316956,0.1458609327673912,0.12427297234535217,0.13167831674218178,0.116823710501194,0.12028126791119576,0.11628956347703934,0.10707973316311836,0.09786990284919739,0.08601779863238335,0.0741656944155693,0.060831645503640175,0.05828537419438362,0.053959306329488754,0.05240805074572563
1952804984,qslstm_log,extrapolation,iid,2000004,62,4,58,57,4,0.04145854667098816,0.16888729002206557,0.0633303577491271,0.2516552358865738,0.05011290549197073,0.1838618479669094,0.04086169433850662,0.1678545618879384,0.012901630840803447,0.004871501587331295,0.02143777161836624,0.07446116209030151,0.017071247100830078,0.16809937357902527,0.027992665767669678,0.1838618479669094,0.25076471269130707,0.1059979684650898,0.24306567013263702,0.09390774741768837,0.24506200850009918,0.16803516820073128,0.25381065905094147,0.09790030494332314,0.27155156433582306,0.08926331624388695,0.2735442966222763,0.07585284486413002,0.2726483792066574,0.09169134870171547,0.27226604521274567,0.0760822631418705,0.2614222317934036,0.13526662904769182,0.07227620533828077,0.06299042370941105,0.162717055529356,0.058460533618927,0.15993645135313272,0.054260242730379105,0.13526662904769182,0.042087335139513016,0.10015188623219728,0.03633570298552513,0.09077195450663567,0.03618144989013672,0.09073077514767647,0.042458027601242065,0.07653012778609991,0.037802305072546005,0.07265141885727644,0.03666785731911659,0.08905811328440905,0.048677753657102585,0.0748211732134223,0.04702438786625862,0.055413697846233845,0.03361198678612709
1952804984,qslstm_log,extrapolation,iid,2000005,62,1,61,61,0,0.207963856773814,0.44898101206748714,0.19603251677061118,0.4427555948495865,0.0009896585999344953,0.031458839774131775,0.21135687641600873,0.45582563784278807,0.0184656132440098,0.0184656132440098,,,,,,0.031458839774131775,0.031458839774131775,0.3080674558877945,0.3080674558877945,0.36237506568431854,0.36237506568431854,0.3145476430654526,0.3145476430654526,0.26900793612003326,0.26900793612003326,0.2995315045118332,0.2995315045118332,0.42642225325107574,0.42642225325107574,0.4181959480047226,0.4181959480047226,0.47171245515346527,0.47171245515346527,0.369545578956604,0.07072012633329532,0.2988254526233087,,,,,0.369545578956604,0.369545578956604,0.28386998176574707,0.28386998176574707,0.23529811203479767,0.23529811203479767,0.19943982362747192,0.19943982362747192,0.1336221843957901,0.1336221843957901,0.09224864095449448,0.09224864095449448,0.08114439994096756,0.08114439994096756,0.06195709481835365,0.06195709481835365,0.08021814376115799,0.08021814376115799
1952804984,qslstm_log,extrapolation,iid,2000006,62,1,61,60,1,0.12984374466197596,0.3204653156140158,0.17705339699991557,0.4207771345973015,0.15554818100087303,0.39439596980810165,0.12942236045969896,0.31925333767640784,0.013294937213261922,0.006371890279379758,0.019623219966888428,0.06851455569267273,0.06851455569267273,0.07470032572746277,0.07470032572746277,0.39439596980810165,0.39439596980810165,0.39638131111860275,0.39638131111860275,0.3907148465514183,0.3907148465514183,0.39925434440374374,0.39925434440374374,0.4135548695921898,0.4135548695921898,0.42369522899389267,0.42369522899389267,0.4238384887576103,0.4238384887576103,0.45105304569005966,0.45105304569005966,0.4165407046675682,0.4165407046675682,0.04599766433238983,0.05524855601738711,-0.009250891684997278,0.05907962843775749,0.05907962843775749,0.055451542139053345,0.055451542139053345,0.04599766433238983,0.04599766433238983,0.046768710017204285,0.046768710017204285,0.03978290036320686,0.03978290036320686,0.042367566376924515,0.042367566376924515,0.04725798964500427,0.04725798964500427,0.050527747720479965,0.050527747720479965,0.04108855500817299,0.04108855500817299,0.04949766770005226,0.04949766770005226,0.03987530618906021,0.03987530618906021
1952804984,qslstm_log,extrapolation,iid,2000007,62,2,60,60,1,0.04696584908291009,0.21031322835704253,0.06126249149842611,0.2475126087665558,0.01582862001865116,0.12309745769016445,0.048003756718385394,0.2132204207126051,0.011862922211488087,0.007409934997558594,0.0068908631801605225,0.3384703560732305,0.3384703560732305,0.32024110993370414,0.32024110993370414,0.12309745769016445,0.09710446000099182,0.11179230432026088,0.10343649983406067,0.17414294998161495,0.11040452122688293,0.15100186388008296,0.10009992122650146,0.15493751387111843,0.10988602042198181,0.21697969059459865,0.13822466135025024,0.252457209629938,0.17191395163536072,0.15509136021137238,0.20674622058868408,0.1541116088628769,0.19049766659736633,0.2065706066787243,0.05557681567346056,0.15099379100526372,0.10088309645652771,0.10088309645652771,0.09261637926101685,0.09261637926101685,0.2065706066787243,0.07109605520963669,0.14991124346852303,0.07356414943933487,0.14855613186955452,0.09005149453878403,0.1344355270266533,0.0798957347869873,0.10261839628219604,0.07939474284648895,0.08891880139708519,0.06706874817609787,0.08244754746556282,0.06591293960809708,0.06030775234103203,0.04705135524272919,0.056819288060069084,0.035935137420892715
1952804984,qslstm_log,extrapolation,iid,2000008,62,3,59,59,2,0.013396373181416248,0.10570641583011996,0.007098941845470108,0.08425521850585938,0.01611553822381051,0.1055462658405304,0.013258110552141964,0.1057145590499296,0.010724001516730098,0.004907773600684272,0.014669358730316162,0.05598568916320801,0.0922861099243164,0.057953983545303345,0.09258967638015747,0.1055462658405304,0.08014547824859619,0.12462960680325826,0.07847148180007935,0.12853920459747314,0.08043354749679565,0.11788036425908406,0.07896041870117188,0.10024052858352661,0.07187211513519287,0.151870330174764,0.06987535953521729,0.14358423153559366,0.06547093391418457,0.13143221537272134,0.06847274303436279,0.11847859621047974,0.07808613777160645,0.17841903865337372,0.06583352292240677,0.11258551573096695,0.0897991806268692,0.02861875295639038,0.0821463642641902,0.028923576697707176,0.17841903865337372,0.02983415126800537,0.15231655786434808,0.030380405485630035,0.12283867535491784,0.029264463111758232,0.11136315080026786,0.028890544548630714,0.11263029960294564,0.029817571863532066,0.10528979822993279,0.032239679247140884,0.10601824149489403,0.03269724175333977,0.08251238303879897,0.028699567541480064,0.05185233615338802,0.03045143000781536
1952804984,qslstm_log,extrapolation,iid,2000009,62,3,59,58,3,0.11701822327016013,0.330807811790897,0.1142388422651699,0.3379923701286316,0.0509880472311132,0.19693651795387268,0.12037568984841676,0.33761482673176263,0.013619266707321694,0.008367057030017559,0.030331621567408245,0.1787796417872111,0.18131422996520996,0.20590555667877197,0.16515028476715088,0.19693651795387268,0.3127375841140747,0.1987385948499044,0.3536677956581116,0.17058288057645163,0.3246987462043762,0.22827481230099997,0.3319898843765259,0.29858797788619995,0.3122379779815674,0.270383616288503,0.3140106797218323,0.3357837994893392,0.32789891958236694,0.3341222604115804,0.3464873433113098,0.3633483052253723,0.39417046308517456,0.1309341862797737,0.06443804758206262,0.0664961386977111,0.1955681617061297,0.10887102037668228,0.15683715293804804,0.09984257072210312,0.1309341862797737,0.09048757702112198,0.1239841456214587,0.08365058898925781,0.11365074167648952,0.0940961241722107,0.10444194078445435,0.07540253549814224,0.0903697485725085,0.06984763592481613,0.07850867634018262,0.060280922800302505,0.06721653913458188,0.062772236764431,0.06217105562488238,0.06357990950345993,0.06560665741562843,0.054898250848054886
