epoch,train_loss,val_mse,val_loss_mask_mse,grad_norm_mean,grad_norm_max,clipped_batches,n_batches,clip_fraction,epoch_seconds,is_best
1,0.12168296096154621,0.07960514424641928,0.07969731730799522,0.2592966532504017,0.986118733882904,0,55,0.0,1247.1279427919071,True
2,0.08503067125592913,0.07828612263997396,0.07827903403005293,0.05681134479289705,0.18939578533172607,0,55,0.0,1303.5463553749723,True
3,0.08367958163363592,0.07733524373372395,0.07715214046355216,0.04775315190411427,0.15140968561172485,0,55,0.0,1329.4591788749676,True
4,0.08280631437471934,0.0765318099975586,0.07628593297158519,0.04785206410187212,0.135629802942276,0,55,0.0,1325.5609590840759,True
5,0.08201658918176379,0.07647680969238281,0.0761606711110761,0.0501903380013325,0.13420696556568146,0,55,0.0,1325.5349655830069,True
6,0.08166805756943567,0.07567818196614583,0.07523058294480847,0.05728731173175303,0.16860410571098328,0,55,0.0,1333.1408042080002,True
7,0.08113656786509922,0.07539167073567708,0.07488879689862651,0.05773435045372356,0.19080843031406403,0,55,0.0,1332.052546333056,True
8,0.08071431200844902,0.07526173553466797,0.07469311326549899,0.06386476360600103,0.14762528240680695,0,55,0.0,1321.218611832941,True
9,0.08068830115454538,0.07601589609781902,0.07537771458779612,0.06526864392852241,0.23801495134830475,0,55,0.0,1309.0354581660358,False
10,0.08054100756134305,0.07505119222005208,0.07446092667118195,0.06689484893259677,0.1838086098432541,0,55,0.0,1313.3920708330115,True
11,0.07995193015677589,0.07510409189860026,0.07447823210685484,0.05491060134531422,0.19277562201023102,0,55,0.0,1312.6106177079491,False
12,0.07990757727622985,0.07484737091064453,0.07419248962402344,0.057426159303974024,0.18698160350322723,0,55,0.0,1309.6407187910518,True
13,0.07956792888471058,0.0777600102742513,0.0770197286298198,0.06058760073713281,0.17135901749134064,0,55,0.0,1306.2864734170726,False
14,0.07993933443512236,0.07625810241699219,0.07554023988785283,0.06804190761494365,0.25816217064857483,0,55,0.0,1323.124037874979,False
15,0.08030187085696629,0.07497193501790364,0.07431783860729586,0.0772421462292021,0.24718134105205536,0,55,0.0,1337.438158291974,False
16,0.07984741427217211,0.07544875132242838,0.07478206708354335,0.07084975790401751,0.17940185964107513,0,55,0.0,1331.7876910839695,False
17,0.08026573578800474,0.07496215616861979,0.07430227168913811,0.08863905349915678,0.23512518405914307,0,55,0.0,1328.5741134169511,False
18,0.0795326875959124,0.07471035003662109,0.07402630319902974,0.05861660304733298,0.1690724641084671,0,55,0.0,1322.6275438748999,True
19,0.07945349152599063,0.07491258341471355,0.07422886756158645,0.051893393178893764,0.14262773096561432,0,55,0.0,1326.3383590419544,False
20,0.0793117390871048,0.07464895680745443,0.07396299842096145,0.05707164177755741,0.18833228945732117,0,55,0.0,1331.0155417090282,True
21,0.07950718344109399,0.07464488067626954,0.07395672951975177,0.06736949002370238,0.19222261011600494,0,55,0.0,1333.0572725000093,True
22,0.07944993530000959,0.07671625111897787,0.0759883811704574,0.07328124454414303,0.19288118183612823,0,55,0.0,1329.7687347499887,False
23,0.07957293707983834,0.07463672943115235,0.0739373296922253,0.07341397633268075,0.20165571570396423,0,55,0.0,1325.7185769579373,True
24,0.07937369275944574,0.0748398686726888,0.07411602980090726,0.06666190305047415,0.16006995737552643,0,55,0.0,1332.4586970841046,False
25,0.07919865781920297,0.07488816426595052,0.0741603019468246,0.059652976310727274,0.2114420235157013,0,55,0.0,1334.85370899993,False
26,0.07917287830795561,0.07487145080566407,0.07415851322297128,0.06525962733748285,0.15420950949192047,0,55,0.0,1329.2192903328687,False
27,0.07914386624097824,0.07493010915120443,0.07419436743951613,0.06300409618257122,0.23260262608528137,0,55,0.0,1327.0040088330861,False
28,0.07927920118400028,0.07536234130859375,0.07461103968466481,0.06819194391877814,0.19442114233970642,0,55,0.0,1329.2327502500266,False
29,0.07935490386826652,0.07629386291503906,0.07553266069965978,0.07863584974442016,0.35403069853782654,0,55,0.0,1332.4077065831516,False
30,0.0791348266516413,0.0744919698079427,0.07376687326738911,0.0672008384950459,0.25680261850357056,0,55,0.0,1328.0184756251983,True
31,0.07899916796173369,0.07464676717122395,0.07388516432239163,0.06432436833327466,0.13658680021762848,0,55,0.0,1333.917521999916,False
32,0.07916922058377947,0.07530999552408854,0.07452149323494203,0.0738244794647802,0.31412291526794434,0,55,0.0,1331.5316632080358,False
33,0.07897657140663691,0.07447498575846354,0.07369981039724043,0.062497920923951,0.15862475335597992,0,55,0.0,1331.3359458330087,True
34,0.0790377957224846,0.07759718933105468,0.07677083415369834,0.07254429468885064,0.2071872502565384,0,55,0.0,1331.248196624918,False
35,0.07941763024670737,0.07599896341959636,0.07516828721569431,0.08165644735775211,0.26121091842651367,0,55,0.0,1339.3153362500016,False
36,0.07964540020057133,0.07606578776041667,0.0752423110469695,0.08763789140026677,0.2789793908596039,0,55,0.0,1345.4358769168612,False
37,0.07931239030190877,0.07520913136800131,0.07442213686050907,0.07358089176599275,0.23596417903900146,0,55,0.0,1342.6657882081345,False
38,0.07896765600783484,0.07484713439941407,0.0740496821249685,0.0687148473225534,0.25109511613845825,0,55,0.0,1346.3037551669404,False
39,0.0791583275284086,0.07734136912027995,0.07646556829637097,0.07869368263689631,0.21556557714939117,0,55,0.0,1346.5815269998275,False
40,0.07895545073066439,0.07461849466959636,0.07380632757371472,0.07041161610660228,0.22544051706790924,0,55,0.0,1355.1626562499441,False
41,0.07900209290640695,0.07443472137451172,0.07360865734469506,0.08155194729227912,0.27060988545417786,0,55,0.0,1349.2169497499708,True
42,0.07879366163696562,0.07435713602701823,0.07349803112399193,0.0771659907292236,0.2276490032672882,0,55,0.0,1340.2571777920239,True
43,0.07941406497785024,0.07473048350016276,0.073911619124874,0.09351001524112441,0.4006694257259369,0,55,0.0,1385.2337017077953,False
44,0.07986873061316353,0.07440448557535807,0.0735718270578692,0.09432733450084925,0.34341707825660706,0,55,0.0,1352.0573696671054,False
45,0.07869531901393619,0.07422028401692708,0.07337625761955015,0.07255117666738277,0.20047226548194885,0,55,0.0,1372.1028320828918,True
46,0.07864403848988669,0.07420100555419921,0.07334310568532636,0.06151083073663441,0.26946166157722473,0,55,0.0,1393.4668787089176,True
47,0.07879986705098833,0.07421583658854167,0.07334669937626008,0.0793660076758401,0.22851254045963287,0,55,0.0,1361.8605300828349,False
48,0.07926147478818893,0.07416564737955729,0.07330339640955771,0.08840040237304161,0.27951890230178833,0,55,0.0,1366.4739951658994,True
49,0.07841515466996601,0.07419727935791015,0.07331185863864037,0.06169728720983998,0.21995478868484497,0,55,0.0,1377.1411203329917,False
50,0.07840830549171993,0.07410870615641275,0.07323311787266885,0.05869334438307719,0.18452519178390503,0,55,0.0,1384.6781506671105,True
51,0.07909177259036473,0.07407423197428385,0.07321748548938382,0.09581942791965875,0.2818356156349182,0,55,0.0,1380.152105375193,True
52,0.07845465224981309,0.07447337646484375,0.07358192837622858,0.07176743806763129,0.1799299418926239,0,55,0.0,1387.0992205420043,False
53,0.07865602684020996,0.07473903503417968,0.0738347655265562,0.08402047593315894,0.30260932445526123,0,55,0.0,1384.403043875005,False
54,0.07856911860193524,0.07406434224446615,0.07317329800513483,0.08256021124226126,0.23375767469406128,0,55,0.0,1370.3383215419017,True
55,0.07858300923449653,0.07458627319335938,0.07364910101121472,0.0774566618048332,0.19899693131446838,0,55,0.0,1382.473624583101,False
56,0.07830041098594666,0.07403327992757161,0.07312073935231855,0.0639395648359575,0.2026911973953247,0,55,0.0,1382.9670439588372,True
57,0.07825591621228627,0.07403179728190104,0.07310348904517389,0.0667703961911188,0.2573504149913788,0,55,0.0,1384.825191957876,True
58,0.07826032773937498,0.07412485453287761,0.07317145267609627,0.06886695804159072,0.23035380244255066,0,55,0.0,1387.3251741670538,False
59,0.07844407813038144,0.0745589823404948,0.0736319319202054,0.07563781727698039,0.2071564644575119,0,55,0.0,1389.1021296251565,False
