epoch,train_loss,val_mse,val_loss_mask_mse,grad_norm_mean,grad_norm_max,clipped_batches,n_batches,clip_fraction,epoch_seconds,is_best
1,0.2442535583462034,0.08543514099121094,0.08635008092080393,0.6328082155097615,1.7055063247680664,0,55,0.0,1043.3405310420785,True
2,0.0868177421263286,0.08397335001627604,0.08469360056231098,0.0641546896574172,0.20447327196598053,0,55,0.0,1057.1810040001292,True
3,0.08548274906192507,0.08320000661214193,0.0837838873094128,0.05292979177426208,0.14824429154396057,0,55,0.0,1036.3610644161236,True
4,0.08474215616498675,0.08263544362386067,0.08311262807538432,0.05595450233668089,0.15414009988307953,0,55,0.0,1022.7978158330079,True
5,0.0837693640419415,0.08200015157063802,0.0822926261655746,0.05220641174607656,0.18162353336811066,0,55,0.0,1010.4393934579566,True
6,0.08283454023940223,0.08164576161702473,0.0817705590032762,0.05252738941291517,0.20114347338676453,0,55,0.0,1013.9808969998267,True
7,0.08206768923146385,0.08075303955078125,0.08081942749023438,0.05144191241230477,0.15975111722946167,0,55,0.0,1027.1072527498472,True
8,0.08135578153814588,0.08020856323242187,0.0800731427592616,0.05793741328472441,0.14858023822307587,0,55,0.0,1022.5202860829886,True
9,0.0810363609450204,0.07942848612467449,0.0791094237296812,0.07663962075656111,0.20318341255187988,0,55,0.0,1022.7628091250081,True
10,0.07975593037264687,0.07911443939208984,0.07853929187405494,0.053677760106934744,0.17669153213500977,0,55,0.0,1024.325760541018,True
11,0.07896334142344338,0.08103717803955078,0.07996871013026084,0.06530965542082082,0.14635887742042542,0,55,0.0,1032.9102651251014,False
12,0.07843516421318054,0.07748643493652344,0.07658345080960181,0.06101493009958755,0.21927660703659058,0,55,0.0,1020.5744609581307,True
13,0.07775900623628071,0.07772834574381511,0.07651118321572581,0.06653543905439702,0.22617226839065552,0,55,0.0,1019.1595149580389,False
14,0.07727821672814233,0.07662268269856772,0.07547625978531376,0.06009137342599305,0.16629372537136078,0,55,0.0,1018.6279071250465,True
15,0.07691249445506504,0.07819331461588541,0.07719869552120086,0.07330164995721795,0.20904017984867096,0,55,0.0,1021.2061523748562,False
16,0.0770064782329968,0.07633491821289062,0.07483069585984753,0.07820906208997423,0.2110273241996765,0,55,0.0,1018.7385573750362,True
17,0.07648601209265846,0.07621558227539063,0.07474271220545615,0.07021362625739791,0.22636611759662628,0,55,0.0,1028.5067120830063,True
18,0.07619081625768116,0.07573682301839192,0.07436531657557334,0.0759718342260881,0.2765304148197174,0,55,0.0,1030.0998739998322,True
19,0.0755984600697245,0.07541592915852864,0.07388275737147178,0.06664566052230922,0.16644906997680664,0,55,0.0,1026.7410927501041,True
20,0.0752313757623945,0.0752531224568685,0.07350741774036039,0.06334009399129585,0.2129899263381958,0,55,0.0,1023.6689442920033,True
21,0.07495440772601536,0.07550018005371094,0.07362484987320439,0.07139650549400936,0.19937333464622498,0,55,0.0,1027.7080962080508,False
22,0.07523388050283704,0.07640352732340495,0.07440236245432208,0.0859595244919712,0.21965141594409943,0,55,0.0,1026.4278481658548,False
23,0.07508856730801719,0.07496725667317708,0.07306610845750378,0.08876391434195367,0.26494547724723816,0,55,0.0,1028.8727164161392,True
24,0.07507758316823414,0.07587930755615234,0.07384247958275579,0.09705614911561662,0.22523978352546692,0,55,0.0,1022.3180449160282,False
25,0.07466994959967477,0.07467794036865234,0.07277569333968624,0.08344590981406244,0.3049284517765045,0,55,0.0,1020.0207894169725,True
26,0.07458463732259614,0.07440870869954427,0.07251502892278856,0.08731703301891684,0.25525254011154175,0,55,0.0,1000.4361327500083,True
27,0.07419712686538696,0.07438471069335938,0.07248292689169607,0.06984121957793832,0.17904116213321686,0,55,0.0,1014.9032324580476,True
28,0.0740892830831664,0.07432189687093099,0.07245436046969506,0.07574062767353924,0.19782742857933044,0,55,0.0,1016.4517540831584,True
29,0.0739866936462266,0.07477824961344401,0.07270194761214718,0.07490577066994526,0.21400447189807892,0,55,0.0,1003.227201707894,False
30,0.07427959712914058,0.07671421305338541,0.07513753386466734,0.09676756802946329,0.2614521384239197,0,55,0.0,1008.6370542917866,False
31,0.0746550076007843,0.07419565836588542,0.07224299080141129,0.09488149861889807,0.2890463173389435,0,55,0.0,1000.2725102920085,True
32,0.07397535479068756,0.07426301574707031,0.07232227497716104,0.07431045960296284,0.2927519381046295,0,55,0.0,999.3688839168753,False
33,0.07410150855779647,0.07615358632405599,0.07393934434460056,0.09004194295372475,0.2818068861961365,0,55,0.0,1000.5148114580661,False
34,0.07395779829365867,0.07433468017578125,0.07227942682081653,0.08719042941758579,0.2697444558143616,0,55,0.0,999.5537867499515,False
35,0.07443936541250774,0.07441557464599609,0.07243175629646548,0.11240054883740165,0.3574889600276947,0,55,0.0,997.2914081250783,False
36,0.07411244304691042,0.07437748565673828,0.07242191290086315,0.08283435370434414,0.21996226906776428,0,55,0.0,999.1588523339015,False
37,0.0736612274987357,0.07417685139973958,0.07209963004819808,0.0668820375915278,0.2410331666469574,0,55,0.0,1000.8616312500089,True
38,0.07386143610307148,0.07472632598876953,0.0725822025422127,0.09134210934015838,0.24449093639850616,0,55,0.0,1000.4531481668819,False
39,0.07371520525217057,0.07402213745117188,0.07196746137065273,0.08015114871615714,0.19372150301933289,0,55,0.0,997.1928099170327,True
40,0.0738038147517613,0.07397881622314453,0.07189255056073589,0.09288210076364604,0.2932603359222412,0,55,0.0,996.1227137078531,True
41,0.07410902879919325,0.07413205922444661,0.07213981234642768,0.10353031915358522,0.27632632851600647,0,55,0.0,996.490249000024,False
42,0.07516848142657961,0.0744410624186198,0.07243417309176538,0.12693591031499885,0.36635076999664307,0,55,0.0,1002.3020514168311,False
43,0.07368219238945416,0.07446013437906901,0.07248367604901713,0.08223034239120104,0.2560652196407318,0,55,0.0,1002.821158207953,False
44,0.07409963351488114,0.07404734903971354,0.07197669244581653,0.09972622533413497,0.26285338401794434,0,55,0.0,1002.7805232501123,False
45,0.07375629087005343,0.07577745157877604,0.07348850963961694,0.0860529188574715,0.3253157436847687,0,55,0.0,997.3665330000222,False
46,0.07428432766028813,0.07586916605631511,0.07394713272586946,0.1124709220433777,0.32277873158454895,0,55,0.0,1000.4767326249275,False
47,0.07395327912909644,0.0747483174641927,0.07252972313665575,0.10055622197687626,0.24729351699352264,0,55,0.0,1003.6434231670573,False
48,0.07367800842012678,0.07563218892415365,0.0733455318327873,0.0867548363452608,0.2887658178806305,0,55,0.0,1000.3551514171995,False
49,0.07360325264930725,0.07517500406901041,0.07290780344317037,0.08160702741958878,0.21100710332393646,0,55,0.0,994.4371530001517,False
50,0.07412802379471915,0.07431343332926432,0.07228823360320061,0.10481647628952157,0.34823891520500183,0,55,0.0,990.9706662918907,False
51,0.07422661424534661,0.07514103190104167,0.07290461681735132,0.11202476429329677,0.3146354854106903,0,55,0.0,997.7786617919337,False
52,0.0739051873939378,0.07442622985839843,0.0722344256985572,0.0969581734558398,0.25711551308631897,0,55,0.0,992.0418438750785,False
53,0.07364604696205684,0.07405584309895834,0.07197982197423135,0.10449970696460117,0.2727947235107422,0,55,0.0,985.225820499938,False
54,0.07360590109654835,0.07499037729899088,0.0727264394452495,0.08757374198599295,0.2079957276582718,0,55,0.0,1775.3808674158063,False
55,0.07357999948092869,0.07431171366373698,0.07212515800229964,0.07776729693128304,0.26641789078712463,0,55,0.0,2773.1982000421267,False
56,0.07375659441096442,0.07408298746744792,0.07191929281911542,0.08639299204065042,0.27473264932632446,0,55,0.0,2820.0651345001534,False
57,0.07365426439898355,0.07403119710286458,0.07189446233933972,0.08923371488397772,0.26157766580581665,0,55,0.0,2811.7981880421285,False
58,0.0739921880534717,0.07424874114990235,0.07204832507717994,0.10075297057628632,0.2712279260158539,0,55,0.0,2850.4521662499756,False
59,0.07372486007213593,0.0740826426188151,0.07195902572139617,0.08390741758048534,0.2696879804134369,0,55,0.0,2992.0101831669454,False
60,0.0737677149942943,0.07448604075113932,0.07225949342789188,0.09348257117989388,0.3502853810787201,0,55,0.0,3044.0540446250234,False
61,0.07388644907304219,0.07693730519612631,0.07502475074029738,0.10045962382785299,0.3290916383266449,0,55,0.0,3051.7052177500445,False
62,0.07392063806738172,0.07451493072509766,0.07247114464544481,0.07924699664793232,0.28117042779922485,0,55,0.0,3212.5394921249244,False
63,0.07376228538581303,0.07467991689046224,0.07269673796622984,0.09583310419693589,0.26530390977859497,0,55,0.0,3295.7232426248956,False
64,0.07358169399840492,0.0748227549235026,0.07273610170425908,0.0890158355066722,0.3130645751953125,0,55,0.0,3353.4791873339564,False
65,0.07431013571364539,0.07509442342122395,0.07283438405682964,0.11426059054210783,0.2702197730541229,0,55,0.0,3520.452370499959,False
66,0.07379179974113192,0.074115185546875,0.07204235150737147,0.08964171562005173,0.28082045912742615,0,55,0.0,3703.069904208882,False
67,0.07361413269383567,0.074169921875,0.07207694367439516,0.07956811672245914,0.2622709274291992,0,55,0.0,2076.205625541974,False
68,0.0736305142385619,0.07406600799560546,0.07184064754363029,0.08797766309739515,0.3011247217655182,0,55,0.0,1111.7111157500185,False
69,0.0734298026732036,0.07403429260253906,0.07182986843970514,0.09075193677774884,0.27331992983818054,0,55,0.0,1071.1164061659947,False
70,0.07332140237944466,0.0741826171875,0.07208028288810484,0.07897503453052857,0.2526282072067261,0,55,0.0,1084.1043621669523,False
71,0.07372279692547662,0.07404183909098307,0.07191165850239416,0.0974649036472494,0.25026023387908936,0,55,0.0,1081.4157685828395,False
72,0.07333704205921718,0.0742131581624349,0.07196406358288181,0.08907555321400816,0.2749686539173126,0,55,0.0,1132.3886255831458,False
73,0.07376863362107958,0.07513614349365234,0.07311981102728074,0.11240865092047236,0.26664385199546814,0,55,0.0,1199.1401083748788,False
74,0.07358345193522317,0.07386054229736329,0.0716485354515814,0.0872338684106415,0.2561856508255005,0,55,0.0,1176.8084591249935,True
75,0.0736816543681281,0.07466499430338541,0.07238843413322203,0.09037765210325067,0.3414262533187866,0,55,0.0,1142.7163060831372,False
76,0.07324363608019692,0.07429749755859374,0.07212956926899572,0.08001960082487626,0.23764683306217194,0,55,0.0,1132.955459458055,False
77,0.07374541985137122,0.07420300649007161,0.07197125884025328,0.09632568863982505,0.36365464329719543,0,55,0.0,1127.653557542013,False
78,0.07341972098180226,0.07399641672770182,0.0718365458826865,0.08844601667740128,0.21913260221481323,0,55,0.0,1137.8562250840478,False
79,0.07388585995776313,0.07394722900390625,0.07184210500409526,0.1098868511786515,0.40670838952064514,0,55,0.0,1187.134161917027,False
80,0.07361852658646448,0.0744514383951823,0.07243531257875505,0.0849603671580553,0.27426403760910034,0,55,0.0,1167.0204572919756,False
81,0.07339559066295624,0.07410333251953125,0.07193713821903351,0.09178091162307696,0.21544480323791504,0,55,0.0,1129.9416135421488,False
82,0.07343515429326467,0.07439827982584635,0.07215550724152596,0.08644650718197226,0.28965678811073303,0,55,0.0,1138.7206954581197,False
83,0.07352503217118127,0.07441216176350912,0.07234834387994582,0.10457865204662084,0.25829774141311646,0,55,0.0,1176.371920417063,False
84,0.07349789948974336,0.0749981455485026,0.07293481100759198,0.0922999979081479,0.2208758443593979,0,55,0.0,1196.8740727079567,False
85,0.0735326008285795,0.07400617370605468,0.07178873123661164,0.0902679344131188,0.23230761289596558,0,55,0.0,1208.9765517499764,False
86,0.07344651401042938,0.07419561004638672,0.07201198208716608,0.08622609337114474,0.25223881006240845,0,55,0.0,1192.1224258330185,False
87,0.07326291098764964,0.07385917816162109,0.0716927736343876,0.08313959243453362,0.2717234790325165,0,55,0.0,1179.916888916865,True
88,0.07331662911176681,0.07396693318684895,0.07177728468371976,0.0931159749457782,0.2882692515850067,0,55,0.0,2028.085757541936,False
89,0.0731463441508157,0.07397894795735677,0.07178178996424521,0.07995268306271597,0.20794911682605743,0,55,0.0,3923.3123643340077,False
90,0.07349673038721084,0.07383614603678386,0.07162139498802923,0.09735602265731855,0.31147679686546326,0,55,0.0,3395.292113207979,True
91,0.07333081759725298,0.07415116119384765,0.07189359701833417,0.09075235893780535,0.24849417805671692,0,55,0.0,1175.5806537501048,False
92,0.07335954110963004,0.0741510014851888,0.07192892013057586,0.08820920332588933,0.3627866804599762,0,55,0.0,1182.039858291857,False
93,0.07435015564305442,0.07624744364420573,0.07390193963819934,0.12823872310532766,0.35542768239974976,0,55,0.0,1181.5839769998565,False
94,0.07341289300577981,0.07397746887207031,0.07182843017578125,0.09094971851869063,0.34924113750457764,0,55,0.0,1180.395448874915,False
