epoch,train_loss,val_mse,val_loss_mask_mse,grad_norm_mean,grad_norm_max,clipped_batches,n_batches,clip_fraction,epoch_seconds,is_best
1,0.8155660132567087,0.9276190863715278,0.9080801464262462,1.6185664335886638,1.85403311252594,0,3,0.0,1.9534399999974994,True
2,0.7472750610775418,0.8533322546217177,0.8340687524704706,1.7402305603027344,2.06089448928833,0,3,0.0,1.7860401999932947,True
