run_seed,model,split,case_type,n_sequences,n_metric_steps,n_events,n_nonevents,n_drift_steps,n_revision_steps,mse,mse__n,mae,mae__n,final_mse,final_mse__n,final_mae,final_mae__n,event_mse,event_mse__n,event_mae,event_mae__n,nonevent_mse,nonevent_mse__n,nonevent_mae,nonevent_mae__n,drift_nonevent,drift_nonevent__n,drift_post_best,drift_post_best__n,revision_gain,revision_gain__n,event_abs_err_lag_m2,event_abs_err_lag_m2__n,best_abs_err_lag_m2,best_abs_err_lag_m2__n,event_abs_err_lag_m1,event_abs_err_lag_m1__n,best_abs_err_lag_m1,best_abs_err_lag_m1__n,event_abs_err_lag_0,event_abs_err_lag_0__n,best_abs_err_lag_0,best_abs_err_lag_0__n,event_abs_err_lag_1,event_abs_err_lag_1__n,best_abs_err_lag_1,best_abs_err_lag_1__n,event_abs_err_lag_2,event_abs_err_lag_2__n,best_abs_err_lag_2,best_abs_err_lag_2__n,event_abs_err_lag_3,event_abs_err_lag_3__n,best_abs_err_lag_3,best_abs_err_lag_3__n,event_abs_err_lag_4,event_abs_err_lag_4__n,best_abs_err_lag_4,best_abs_err_lag_4__n,event_abs_err_lag_6,event_abs_err_lag_6__n,best_abs_err_lag_6,best_abs_err_lag_6__n,event_abs_err_lag_8,event_abs_err_lag_8__n,best_abs_err_lag_8,best_abs_err_lag_8__n,event_abs_err_lag_12,event_abs_err_lag_12__n,best_abs_err_lag_12,best_abs_err_lag_12__n,event_abs_err_lag_16,event_abs_err_lag_16__n,best_abs_err_lag_16,best_abs_err_lag_16__n,alpha_event,alpha_event__n,alpha_nonevent,alpha_nonevent__n,alpha_contrast,alpha_contrast__n,event_alpha_lag_m2,event_alpha_lag_m2__n,best_alpha_lag_m2,best_alpha_lag_m2__n,event_alpha_lag_m1,event_alpha_lag_m1__n,best_alpha_lag_m1,best_alpha_lag_m1__n,event_alpha_lag_0,event_alpha_lag_0__n,best_alpha_lag_0,best_alpha_lag_0__n,event_alpha_lag_1,event_alpha_lag_1__n,best_alpha_lag_1,best_alpha_lag_1__n,event_alpha_lag_2,event_alpha_lag_2__n,best_alpha_lag_2,best_alpha_lag_2__n,event_alpha_lag_3,event_alpha_lag_3__n,best_alpha_lag_3,best_alpha_lag_3__n,event_alpha_lag_4,event_alpha_lag_4__n,best_alpha_lag_4,best_alpha_lag_4__n,event_alpha_lag_6,event_alpha_lag_6__n,best_alpha_lag_6,best_alpha_lag_6__n,event_alpha_lag_8,event_alpha_lag_8__n,best_alpha_lag_8,best_alpha_lag_8__n,event_alpha_lag_12,event_alpha_lag_12__n,best_alpha_lag_12,best_alpha_lag_12__n,event_alpha_lag_16,event_alpha_lag_16__n,best_alpha_lag_16,best_alpha_lag_16__n
0,qslstm,extrapolation,all,4,56,9,47,44,8,0.7452750760399587,4,0.7875809706165455,4,0.6244360885995435,4,0.7234399529115763,4,0.5703196330450643,4,0.6743518734292593,4,0.7921938159753596,4,0.8164561097575964,4,0.014430544085123322,4,0.01118835321430004,4,0.00406233345468839,4,0.8298368342220783,4,0.9872791469097137,4,0.7688566961636146,4,0.8620373941957951,4,0.6743518734292593,4,0.706182664813241,4,0.7002053421553379,4,0.7090875232534017,4,0.8453016392207549,4,0.7273760424868669,4,0.8870786651289866,4,0.7478486480734622,3,0.8310842544403083,4,0.7329481515916996,2,0.8274753161337383,4,0.7217911157640629,2,0.8039679907184715,3,0.716713828209322,2,0.9778421744704247,2,,0,,0,,0,0.2195868616302808,4,0.14191923910409476,4,0.07766762252618603,4,0.3140068023931235,4,0.31662666937336326,4,0.16768996755126864,4,0.14463616465218365,4,0.2195868616302808,4,0.21617712080478668,4,0.19990550524865586,4,0.1585779683664441,4,0.20006795328420895,4,0.1393513921648264,4,0.1393506044987589,4,0.061372378220160805,3,0.1495209870239099,4,0.040508318692445755,2,0.13955343049019575,4,0.0896366499364376,2,0.10149352583620284,3,0.07709502056241035,2,0.07289032824337482,2,,0,,0,,0
0,qslstm,extrapolation,iid,1,14,2,12,11,2,0.6172958047612234,1,0.7657260809625898,1,0.42945346680201,1,0.6553269922733307,1,0.7513646020925524,1,0.8473624289035797,1,0.594951005206002,1,0.7521200229724249,1,0.014176011085510254,1,0.0047194212675094604,1,-0.0065298378467559814,1,0.8499607890844345,1,1.0596197247505188,1,0.8330892622470856,1,1.0308928489685059,1,0.8473624289035797,1,0.6647658348083496,1,0.8547564446926117,1,0.6568650007247925,1,0.8574733585119247,1,0.6553269922733307,1,1.0308928489685059,1,,0,0.6647658348083496,1,,0,0.6553269922733307,1,,0,,0,,0,,0,,0,,0,,0,0.051492393016815186,1,0.054268267548953496,1,-0.00277587453213831,1,0.026557925157248974,1,0.030968790873885155,1,0.03098330507054925,1,0.011918221600353718,1,0.051492393016815186,1,0.024604111909866333,1,0.049940573051571846,1,0.024790529161691666,1,0.04047487583011389,1,0.04998096078634262,1,0.011918221600353718,1,,0,0.024604111909866333,1,,0,0.04998096078634262,1,,0,,0,,0,,0,,0,,0,,0
0,qslstm,extrapolation,late,1,14,3,11,10,3,0.9809665003786284,1,0.9437667184642383,1,0.6158771156890888,1,0.7847783863544464,1,0.7588535802680587,1,0.8017138342062632,1,1.0415427513178748,1,0.9825084141709588,1,0.024194270372390747,1,0.020159294207890827,1,-0.01731194059054057,1,0.8236084580421448,1,1.2437187731266022,1,0.8198927839597067,1,1.2233583331108093,1,0.8017138342062632,1,0.7658089995384216,1,0.780649314324061,1,0.7450547516345978,1,1.0750082929929097,1,0.7815563976764679,1,1.062500774860382,1,0.7847783863544464,1,1.1950409784913063,1,,0,1.2029030844569206,1,,0,0.9842065423727036,1,,0,0.7847783863544464,1,,0,,0,,0,0.3570493459701538,1,0.26607618548653345,1,0.09097316048362036,1,0.3829169124364853,1,0.3889855146408081,1,0.18129757046699524,1,0.09437337517738342,1,0.3570493459701538,1,0.22874635457992554,1,0.2247597575187683,1,0.151056170463562,1,0.2939847707748413,1,0.1976611167192459,1,0.27043817440668744,1,0.055665433406829834,1,0.41696400195360184,1,,0,0.35478077828884125,1,,0,0.12271477282047272,1,,0,0.055665433406829834,1,,0,,0,,0
0,qslstm,extrapolation,early,1,14,1,13,12,1,0.16299953570631384,1,0.35742121698733953,1,0.07948734486859653,1,0.2819350011413917,1,0.07411001343205026,1,0.2722315437858924,1,0.16983719126587257,1,0.36397426877206623,1,0.010963819921016693,1,0.011486622420224276,1,0.0357050895690918,1,0.8140443563461304,1,0.8140443563461304,1,0.8192573487758636,1,0.8192573487758636,1,0.2722315437858924,1,0.2722315437858924,1,0.28262558055575937,1,0.28262558055575937,1,0.2999124474590644,1,0.2999124474590644,1,0.290741229779087,1,0.290741229779087,1,0.2934798247879371,1,0.2934798247879371,1,0.2846968419617042,1,0.2846968419617042,1,0.2626115329330787,1,0.2626115329330787,1,,0,,0,,0,,0,0.030011743307113647,1,0.10808570940907185,1,-0.0780739661019582,1,0.49130862951278687,1,0.49130862951278687,1,0.08946118503808975,1,0.08946118503808975,1,0.030011743307113647,1,0.030011743307113647,1,0.07608087360858917,1,0.07608087360858917,1,0.06197121739387512,1,0.06197121739387512,1,0.033254895359277725,1,0.033254895359277725,1,0.022770892828702927,1,0.022770892828702927,1,0.07409869134426117,1,0.07409869134426117,1,0.06256315857172012,1,0.06256315857172012,1,,0,,0,,0,,0
0,qslstm,extrapolation,near_best,1,14,3,11,11,2,1.2198384633136694,1,1.0834098660520144,1,1.372926427038479,1,1.1717194318771362,1,0.6969503363875958,1,0.7760996868213018,1,1.3624443161116895,1,1.1672217331149362,1,0.008388074961575594,1,0.008388074961575594,1,0.004386022686958313,1,0.8317337334156036,1,0.8317337334156036,1,0.6031873896718025,1,0.3746410459280014,1,0.7760996868213018,1,1.1219242811203003,1,0.8827900290489197,1,1.1518047600984573,1,1.1488124579191208,1,1.1727083325386047,1,1.1641798069079716,1,1.168026328086853,1,1.17105037967364,1,1.172416478395462,1,1.1669743458429973,1,1.1588853895664215,1,1.1650858968496323,1,1.1708161234855652,1,1.170905962586403,1,,0,,0,,0,0.4397939642270406,1,0.1392467939718203,1,0.30054717025522026,1,0.3552437424659729,1,0.3552437424659729,1,0.3690178096294403,1,0.3827918767929077,1,0.4397939642270406,1,0.5813462734222412,1,0.44884081681569415,1,0.3823843002319336,1,0.40384094913800556,1,0.24779227375984192,1,0.2417911266287168,1,0.09519680589437485,1,0.13374494140346846,1,0.05824574455618858,1,0.07935329154133797,1,0.10517460852861404,1,0.11920264611641566,1,0.09162688255310059,1,0.09011522307991982,1,,0,,0,,0
