epoch,train_loss,val_mse,val_loss_mask_mse,grad_norm_mean,grad_norm_max,clipped_batches,n_batches,clip_fraction,epoch_seconds,is_best
1,0.7890514797634549,0.8761226336161295,0.8604960668654669,1.5689803759257,1.8023016452789307,0,3,0.0,1.9452832999959355,True
2,0.727200468381246,0.8106369972229004,0.7948341369628906,1.692657748858134,1.9777109622955322,0,3,0.0,1.862590699995053,True
