epoch,train_loss,val_mse,val_loss_mask_mse,grad_norm_mean,grad_norm_max,clipped_batches,n_batches,clip_fraction,epoch_seconds,is_best
1,0.09009930951254709,0.08637721862792969,0.08631563346616683,0.11843256635422056,0.6200477480888367,0,55,0.0,1021.6278994998429,True
2,0.08255122877018792,0.08526736043294271,0.08517733272429436,0.04417275921864943,0.1246493011713028,0,55,0.0,1063.5368045419455,True
3,0.08201632667439325,0.08448822835286458,0.08436056026335685,0.04697205704552206,0.19276539981365204,0,55,0.0,1041.7012161249295,True
4,0.08096235531568527,0.08330568033854166,0.08316045945690524,0.05434467736631632,0.18871934711933136,0,55,0.0,1030.200228458969,True
5,0.07961885365418025,0.08170904490152994,0.08148188634072581,0.04606119596653364,0.1419685184955597,0,55,0.0,1013.4296508750413,True
6,0.07840194175073079,0.08043593241373698,0.07993340966009324,0.0513443244790489,0.14756914973258972,0,55,0.0,1012.3199148750864,True
7,0.07693870484828949,0.08017227478027343,0.07944186302923387,0.05567665415054018,0.19866429269313812,0,55,0.0,1025.1232207498979,True
8,0.07530692151614597,0.07809455006917318,0.07690260856382308,0.061387186810712924,0.21651726961135864,0,55,0.0,1024.962570792064,True
9,0.0745226936340332,0.07771866099039713,0.07633014457456527,0.06883584591136738,0.2189166396856308,0,55,0.0,1020.7647493749391,True
10,0.07480607834884098,0.07782078806559245,0.0762629138577369,0.08643566307357767,0.231480672955513,0,55,0.0,1019.5986991249956,False
11,0.07427579497439521,0.07777891387939453,0.07629324390042212,0.075112799893726,0.1578264683485031,0,55,0.0,1023.0880707500037,False
12,0.07367369702032635,0.0771725591023763,0.07546186927057082,0.06687325413592837,0.2233879715204239,0,55,0.0,1021.3919422500767,True
13,0.07376417189836502,0.07706254272460937,0.07534224774760585,0.07742432454092936,0.19789820909500122,0,55,0.0,1023.3847580421716,True
14,0.07324826669692994,0.07693768005371093,0.07517423715899067,0.06463343032043088,0.18805642426013947,0,55,0.0,1021.4687442078721,True
15,0.07296818787711007,0.07738606313069661,0.07550567233177924,0.07128950784152205,0.20389395952224731,0,55,0.0,1020.160752417054,False
16,0.07334420161587851,0.07709980112711588,0.07520897354618196,0.08281821390105919,0.2722371518611908,0,55,0.0,1018.3999255839735,False
